Datatype: PopulationSize
  3.99	      432.00	        0.00	        0.00	        1.00	      431.00	        1.00
  4.00	      438.00	        0.00	        0.00	        1.00	      437.00	        1.00
  4.01	      449.00	        0.00	        0.00	        1.00	      448.00	        1.00
  4.02	      456.00	        0.00	        0.00	        1.00	      455.00	        1.00
  4.03	      462.00	        0.00	        0.00	        1.00	      461.00	        1.00
  4.04	      470.00	        0.00	        0.00	        1.00	      469.00	        1.00
  4.05	      476.00	        0.00	        0.00	        1.00	      475.00	        1.00
  4.06	      486.00	        0.00	        0.00	        1.00	      485.00	        1.00
  4.07	      497.00	        0.00	        0.00	        1.00	      496.00	        1.00
  4.08	      505.00	        0.00	        0.00	        1.00	      504.00	        1.00
  4.09	      515.00	        0.00	        0.00	        1.00	      514.00	        1.00
  4.10	      527.00	        0.00	        0.00	        1.00	      526.00	        1.00
  4.11	      540.00	        0.00	        0.00	        1.00	      539.00	        1.00
  4.12	      546.00	        0.00	        0.00	        1.00	      545.00	        1.00
  4.13	      560.00	        0.00	        0.00	        1.00	      559.00	        1.00
  4.14	      570.00	        0.00	        0.00	        1.00	      569.00	        1.00
  4.15	      580.00	        0.00	        0.00	        1.00	      579.00	        1.00
  4.16	      588.00	        0.00	        0.00	        1.00	      587.00	        1.00
  4.17	      597.00	        0.00	        0.00	        1.00	      596.00	        1.00
  4.18	      606.00	        0.00	        0.00	        1.00	      605.00	        1.00
  4.19	      620.00	        0.00	        0.00	        1.00	      619.00	        1.00
  4.20	      631.00	        0.00	        0.00	        1.00	      630.00	        1.00
  4.21	      643.00	        0.00	        0.00	        1.00	      642.00	        1.00
  4.22	      652.00	        0.00	        0.00	        1.00	      651.00	        1.00
  4.23	      658.00	        0.00	        0.00	        1.00	      657.00	        1.00
  4.24	      668.00	        0.00	        0.00	        1.00	      667.00	        1.00
  4.25	      683.00	        0.00	        0.00	        1.00	      682.00	        1.00
  4.26	      689.00	        0.00	        0.00	        1.00	      688.00	        1.00
  4.27	      701.00	        0.00	        0.00	        1.00	      700.00	        1.00
  4.28	      709.00	        0.00	        0.00	        1.00	      708.00	        1.00
  4.29	      725.00	        0.00	        0.00	        1.00	      724.00	        1.00
  4.30	      746.00	        0.00	        0.00	        1.00	      745.00	        1.00
  4.31	      759.00	        0.00	        0.00	        1.00	      758.00	        1.00
  4.32	      770.00	        0.00	        0.00	        1.00	      769.00	        1.00
  4.33	      780.00	        0.00	        0.00	        1.00	      779.00	        1.00
  4.34	      787.00	        0.00	        0.00	        1.00	      786.00	        1.00
  4.35	      799.00	        0.00	        0.00	        1.00	      798.00	        1.00
  4.36	      807.00	        0.00	        0.00	        1.00	      806.00	        1.00
  4.37	      827.00	        0.00	        0.00	        1.00	      826.00	        1.00
  4.38	      841.00	        0.00	        0.00	        1.00	      840.00	        1.00
  4.39	      853.00	        0.00	        0.00	        1.00	      852.00	        1.00
  4.40	      870.00	        0.00	        0.00	        1.00	      869.00	        1.00
  4.41	      889.00	        0.00	        0.00	        1.00	      888.00	        1.00
  4.42	      909.00	        0.00	        0.00	        1.00	      908.00	        1.00
  4.43	      933.00	        0.00	        0.00	        1.00	      932.00	        1.00
  4.44	      952.00	        0.00	        0.00	        1.00	      951.00	        1.00
  4.45	      972.00	        0.00	        0.00	        1.00	      971.00	        1.00
  4.46	      993.00	        0.00	        0.00	        1.00	      992.00	        1.00
  4.47	     1012.00	        0.00	        0.00	        1.00	     1011.00	        1.00
  4.48	     1031.00	        0.00	        0.00	        1.00	     1030.00	        1.00
  4.49	     1048.00	        0.00	        0.00	        1.00	     1047.00	        1.00
  4.50	     1066.00	        0.00	        0.00	        1.00	     1065.00	        1.00
  4.51	     1081.00	        0.00	        0.00	        1.00	     1080.00	        1.00
  4.52	     1092.00	        0.00	        0.00	        1.00	     1091.00	        1.00
  4.53	     1110.00	        0.00	        0.00	        1.00	     1109.00	        1.00
  4.54	     1126.00	        0.00	        0.00	        1.00	     1125.00	        1.00
  4.55	     1146.00	        0.00	        0.00	        1.00	     1145.00	        1.00
  4.56	     1163.00	        0.00	        0.00	        1.00	     1162.00	        1.00
  4.57	     1173.00	        0.00	        0.00	        1.00	     1172.00	        1.00
  4.58	     1195.00	        0.00	        0.00	        1.00	     1194.00	        1.00
  4.59	     1208.00	        0.00	        0.00	        1.00	     1207.00	        1.00
  4.60	     1230.00	        0.00	        0.00	        1.00	     1229.00	        1.00
  4.61	     1249.00	        0.00	        0.00	        1.00	     1248.00	        1.00
  4.62	     1274.00	        0.00	        0.00	        1.00	     1273.00	        1.00
  4.63	     1298.00	        0.00	        0.00	        1.00	     1297.00	        1.00
  4.64	     1321.00	        0.00	        0.00	        1.00	     1320.00	        1.00
  4.65	     1345.00	        0.00	        0.00	        1.00	     1344.00	        1.00
  4.66	     1361.00	        0.00	        0.00	        1.00	     1360.00	        1.00
  4.67	     1375.00	        0.00	        0.00	        1.00	     1374.00	        1.00
  4.68	     1394.00	        0.00	        0.00	        1.00	     1393.00	        1.00
  4.69	     1417.00	        0.00	        0.00	        1.00	     1416.00	        1.00
  4.70	     1445.00	        0.00	        0.00	        1.00	     1444.00	        1.00
  4.71	     1469.00	        0.00	        0.00	        1.00	     1468.00	        1.00
  4.72	     1490.00	        0.00	        0.00	        1.00	     1489.00	        1.00
  4.73	     1517.00	        0.00	        0.00	        1.00	     1516.00	        1.00
  4.74	     1537.00	        0.00	        0.00	        1.00	     1536.00	        1.00
  4.75	     1558.00	        0.00	        0.00	        1.00	     1557.00	        1.00
  4.76	     1590.00	        0.00	        0.00	        1.00	     1589.00	        1.00
  4.77	     1616.00	        0.00	        0.00	        1.00	     1615.00	        1.00
  4.78	     1638.00	        0.00	        0.00	        1.00	     1637.00	        1.00
  4.79	     1671.00	        0.00	        0.00	        1.00	     1670.00	        1.00
  4.80	     1709.00	        0.00	        0.00	        1.00	     1708.00	        1.00
  4.81	     1732.00	        0.00	        0.00	        1.00	     1731.00	        1.00
  4.82	     1758.00	        0.00	        0.00	        1.00	     1757.00	        1.00
  4.83	     1793.00	        0.00	        0.00	        1.00	     1792.00	        1.00
  4.84	     1811.00	        0.00	        0.00	        1.00	     1810.00	        1.00
  4.85	     1844.00	        0.00	        0.00	        1.00	     1843.00	        1.00
  4.86	     1872.00	        0.00	        0.00	        1.00	     1871.00	        1.00
  4.87	     1899.00	        0.00	        0.00	        1.00	     1898.00	        1.00
  4.88	     1919.00	        0.00	        0.00	        1.00	     1918.00	        1.00
  4.89	     1954.00	        0.00	        0.00	        1.00	     1953.00	        1.00
  4.90	     1984.00	        0.00	        0.00	        1.00	     1983.00	        1.00
  4.91	     2021.00	        0.00	        0.00	        1.00	     2020.00	        1.00
  4.92	     2057.00	        0.00	        0.00	        1.00	     2056.00	        1.00
  4.93	     2093.00	        0.00	        0.00	        1.00	     2092.00	        1.00
  4.94	     2128.00	        0.00	        0.00	        1.00	     2127.00	        1.00
  4.95	     2168.00	        0.00	        0.00	        1.00	     2167.00	        1.00
  4.96	     2195.00	        0.00	        0.00	        1.00	     2194.00	        1.00
  4.97	     2226.00	        0.00	        0.00	        1.00	     2225.00	        1.00
  4.98	     2256.00	        0.00	        0.00	        1.00	     2255.00	        1.00
  4.99	     2295.00	        0.00	        0.00	        1.00	     2294.00	        1.00
  5.00	     2331.00	        0.00	        0.00	        1.00	     2330.00	        1.00
