Datatype: kernel_timings_CPU_n100
NC 	MAXOCCUPANCY 	BIRTH 	INFECTIONS 	NEWINFECTIONS 	PHAGEDECAY 	MOVEMENT 	SWAPZERO 	UPDATEOCCUPANCY 	NUTRIENTDIFFUSION 	SWAPZERO2
5027	5958	9221	13591	3433	3668	11601	43388	32666	37636	0
5111	6134	9431	13686	3558	3696	11945	43621	32027	36865	0
5265	5905	9238	13560	3421	3567	11698	43507	31857	36853	0
5062	5919	9302	13524	3444	3611	11572	43152	31791	36727	0
5001	6005	9278	13575	3397	3569	11531	43252	32719	37976	0
5213	6132	9590	13718	3590	3767	12357	44473	31804	36991	0
5016	5925	9296	13572	3390	3605	11528	43246	31942	36556	0
5125	5929	9363	13435	3408	3567	11649	43007	32007	36740	0
4998	5891	9390	13488	3487	3599	11629	43108	31842	36805	0
5013	5957	9252	13779	3405	3609	11719	43198	32327	37646	0
5467	6285	10679	17779	3414	3586	14996	44394	33618	38912	0
5390	6292	9899	14169	3722	3933	12301	44763	32774	37888	0
5215	6065	9508	13831	3472	3765	11887	44380	32948	50309	0
6954	6351	9898	14161	3714	3858	12390	45774	34025	38698	0
5277	6104	9554	13773	3475	3637	11584	43283	32156	36831	0
4998	6089	9300	13422	3473	3603	11633	43510	32184	36742	0
5028	5841	9357	13680	3432	3655	11540	43063	32196	37242	0
5130	5970	9347	13765	3485	3614	11879	43647	32263	36952	0
5131	6028	9307	13635	3395	3587	11640	43132	31929	37152	0
5094	6002	9231	13407	3511	3588	11613	43033	31865	36634	0
5030	5957	9243	13605	3396	3584	11500	43459	32078	36686	0
5061	5962	9433	13510	3407	3668	11588	43031	31967	36717	0
5065	5896	9374	13658	3547	3558	11573	43019	31828	36839	0
4966	6015	9331	13395	3424	3618	11787	43136	31966	36527	0
5080	5967	9616	13915	3440	3669	11586	42982	31941	36842	0
5081	5985	9272	13420	3440	3679	11634	42980	32020	37171	0
5123	5926	9483	13540	3398	3568	11513	43142	31985	37203	0
5145	6202	9503	13901	3659	3744	12061	44608	33077	37103	0
5008	5969	9342	13723	3405	3554	11515	43084	31956	36846	0
5027	5997	9331	13332	3424	3675	11640	43246	31862	36760	0
5084	5997	9425	13641	3636	3619	11605	43207	31996	36795	0
4996	5967	9347	13631	3419	3642	11687	43241	32046	38417	0
5653	6815	10834	14820	3640	3896	12596	45573	32187	36806	0
5064	5928	9429	13927	3592	3741	12136	45052	33196	38096	0
5179	6244	9633	13674	3520	3570	11636	43218	32127	37084	0
5080	5875	9338	13432	3482	3622	11622	43050	32037	36834	0
5063	5990	9287	13642	3391	3651	11545	43189	32050	36898	0
5122	5952	9314	13355	3479	3681	11707	43040	32222	37056	0
4993	5973	9284	13644	3480	3587	11660	43062	31862	36804	0
5037	5992	9385	13410	3365	3672	11717	43072	32053	36725	0
5152	6030	9249	13508	3482	3669	11596	43419	32063	36625	0
5065	5937	9663	13649	3483	3567	11695	43523	32077	36989	0
5150	5990	9321	13625	3412	3606	11631	43046	32089	36836	0
5035	5902	9328	13393	3473	3606	11625	43013	32716	37133	0
5008	5961	9323	13663	3435	3598	11546	43056	31868	36635	0
5031	5928	9385	13591	3460	3605	11708	43127	32061	36737	0
4998	5926	9232	13661	3363	3603	11528	42982	32089	36843	0
5046	5994	9325	13443	3415	3568	11590	42992	32101	36670	0
4995	5927	9285	13486	3396	3596	11637	43122	32056	36780	0
5038	5918	9278	13547	3412	3566	11622	42995	32169	37019	0
4993	5882	9334	13789	3475	3748	11972	43634	32242	36802	0
5000	5996	9229	13375	3443	3567	11676	43218	31756	36757	0
4998	5907	9221	13598	3396	3602	11545	43163	31894	37097	0
5061	6052	9417	13436	3414	3598	11565	43010	31858	36865	0
5051	5960	9323	13496	3490	3564	11618	43269	32074	36890	0
5028	5900	9318	13437	3404	3673	11509	43152	31951	36562	0
4996	5909	9202	13716	3385	3588	11525	44130	32953	38035	0
5212	6194	9582	13888	3652	3758	11994	44201	31748	36701	0
5034	5952	9253	13563	3429	3555	11535	43086	32055	36668	0
5163	5899	9284	13367	3427	3717	11551	43083	32043	36740	0
5066	5934	9270	13665	3490	3567	11514	43162	31883	36568	0
5030	5995	9388	13371	3402	3573	11578	42990	32216	36879	0
5083	5929	9287	13579	3428	3635	11626	43030	32079	38029	0
5195	6201	9676	13916	3595	3745	12081	44616	33040	37301	0
4963	5906	9300	13550	3408	3616	11740	43496	32186	37621	0
5199	5952	9298	13413	3390	3582	11713	44436	33145	38148	0
5224	6261	9672	13969	3598	3741	12169	43813	32079	36831	0
5131	5891	9226	13356	3505	3615	11788	43131	32716	36722	0
5016	5929	9288	13540	3495	3569	11496	43173	32758	38402	0
5232	6142	9640	13874	3608	3688	12090	44043	32113	36841	0
5064	5924	9256	13582	3431	3602	11597	43303	32209	36815	0
5032	5936	9345	13476	3404	3590	11599	43060	32070	37947	0
5261	6184	9543	13805	3575	3721	12008	44546	32973	37577	0
5030	5944	9259	13517	3437	3639	11658	43452	31926	37121	0
5094	5937	9231	13513	3396	3602	11571	43851	33549	37957	0
5185	6171	10497	19211	3871	4184	12885	45135	33221	37958	0
5150	6096	9557	13958	3604	3720	11984	43588	32413	37001	0
5057	5992	9355	13600	3454	3625	11743	43719	32339	37084	0
5062	6705	10995	17906	3476	3623	15016	43735	32429	37269	0
5490	6137	9580	13720	3609	3714	12175	44603	33283	37540	0
5029	6050	9327	13735	3463	3638	11565	43657	32374	36953	0
5064	6058	9410	13469	3455	3686	11739	44301	34665	39580	0
5616	6448	10268	14549	3910	4053	12741	46998	33806	37997	0
5281	6121	9658	13812	3650	3720	12373	45283	35648	38865	0
5240	6273	9629	13878	3551	3648	11597	43814	32609	36950	0
4945	5899	9346	13286	3487	3610	11453	42632	31504	36191	0
4996	5825	9102	13370	3356	3575	11383	42698	31606	36090	0
4929	5874	9265	13272	3410	3574	11414	42553	31884	36257	0
4926	5849	9138	13566	3556	3699	11686	43058	31561	36125	0
4924	5899	9194	13326	3378	3544	11488	42664	31532	36137	0
4934	5829	9149	13488	3364	3543	11470	42678	31557	36209	0
4942	5826	9201	13257	3377	3539	11562	42715	31555	36189	0
4964	5852	9163	13371	3431	3541	11418	42619	31704	36159	0
4933	5828	9297	13372	3445	3542	11502	42604	31549	36222	0
4997	5880	9134	13432	3361	3540	11373	42811	31584	36103	0
4997	5862	9198	13334	3379	3654	11851	42654	31622	36295	0
4940	5821	9373	13729	3430	3612	11411	42708	31522	36332	0
5101	5956	9131	13299	3559	3545	11457	42840	31616	36159	0
5000	5894	9163	13362	3370	3539	11407	42758	31751	36249	0
5015	5830	9122	13347	3438	3550	11630	42675	31529	36242	0
4987	5872	9162	13430	3362	3603	11387	42846	31518	36084	0
5000	5830	9250	13279	3408	3594	11578	42606	31752	36150	0
4932	5856	9142	13398	3463	3542	11500	42715	31588	36796	0
4930	5833	9258	13264	3374	3538	11403	42748	31590	36100	0
5000	5916	9200	13444	3365	3538	11364	42990	31679	36250	0
4997	5861	9124	13197	3367	3649	11595	42623	31568	36168	0
4929	5910	9233	13401	3399	3575	11342	43196	31585	36046	0
4939	5939	9158	13319	3383	3540	11560	42770	31686	36122	0
4963	5891	9105	13371	3359	3554	11476	42823	31618	36293	0
5005	5837	9291	13360	3373	3559	11456	42924	31663	36099	0
4933	5835	9290	13405	3434	3582	11357	42671	31664	36245	0
4934	5858	9195	13288	3384	3547	11542	42676	31569	36642	0
4927	5893	9160	13525	3372	3540	11405	43128	31726	36134	0
4937	5827	9259	13418	3404	3562	11528	42786	31678	36186	0
4988	5902	9163	13355	3409	3540	11416	42776	31582	36270	0
4932	5897	9123	13279	3444	3540	11474	42655	31760	36500	0
4926	5840	9130	13552	3397	3541	11421	42784	31597	36253	0
4985	5839	9192	13226	3371	3543	11409	42830	31553	36080	0
5012	5816	9161	13457	3440	3609	11387	42649	31696	36129	0
4927	5830	9127	13342	3366	3609	11481	42973	31497	36226	0
4940	5894	9143	13405	3366	3541	11343	42817	31685	36060	0
5026	5898	9174	13208	3478	3588	11526	42712	31756	36186	0
4932	5826	9099	13419	3470	3535	11428	42716	31448	36284	0
5044	5831	9180	13268	3404	3542	11411	42756	31505	36062	0
4953	5878	9189	13414	3366	3614	11520	42963	31814	36277	0
4932	5845	9138	13219	3421	3543	11524	42808	31566	36512	0
4933	5829	9161	13493	3365	3537	11340	42884	31570	36282	0
5000	5937	9213	13274	3382	3540	11456	42602	31609	36162	0
5000	5812	9091	13404	3357	3605	11463	42698	32102	36276	0
4930	5846	9181	13259	3407	3577	11432	42925	31565	36028	0
4937	5898	9164	13464	3370	3543	11433	42693	31942	36137	0
4933	5913	9129	13204	3369	3543	11557	42855	31493	36443	0
5001	5817	9091	13451	3365	3606	11428	42719	31649	36340	0
4939	5852	9252	13359	3391	3599	11441	42874	31872	36195	0
4927	5859	9125	13401	3364	3541	11396	42766	31591	36488	0
4947	5953	9145	13328	3379	3542	11510	42678	31597	36122	0
4934	5908	9294	13623	3366	3536	11478	42889	31894	36372	0
4976	5842	9189	13200	3374	3543	11455	42766	31665	36166	0
4984	5879	9114	13346	3427	3540	11461	42600	31779	36128	0
4933	5835	9144	13395	3435	3545	11483	42744	31537	36256	0
4952	5945	9157	13358	3363	3538	11344	42843	31585	36120	0
5020	5852	9235	13280	3378	3581	11438	42653	31666	36117	0
4935	5825	9098	13429	3398	3609	11439	42756	31805	36272	0
4968	5904	9129	13274	3371	3536	11416	42730	31710	36051	0
4999	5946	9130	13407	3368	3538	11396	42620	31756	36194	0
4934	5837	9136	13277	3420	3560	11549	42852	31570	36370	0
4971	5856	9155	13430	3359	3538	11344	42798	31525	36046	0
4961	5833	9476	13434	3397	3599	11508	42575	31755	36059	0
4930	5835	9101	13359	3424	3541	11453	42793	31525	36328	0
4929	5839	9202	13243	3419	3544	11404	42674	31720	36057	0
4968	5897	9231	13427	3369	3539	11364	42759	31810	36650	0
5004	5843	9128	13187	3369	3613	11492	42747	31508	36161	0
4928	5833	9170	13418	3371	3603	11345	42726	31584	36050	0
4928	5897	9130	13313	3485	3579	11485	42624	31652	36139	0
4928	5890	9095	13355	3354	3541	11401	42845	31549	36177	0
4998	5880	9130	13274	3372	3546	11454	42834	31597	36164	0
4943	5837	9167	13535	3361	3611	11377	42719	31659	36271	0
4945	5830	9202	13200	3375	3546	11451	43097	31632	36211	0
4930	5814	9098	13352	3433	3573	11504	42658	31555	36298	0
4933	5907	9184	13233	3495	3623	11411	42783	31491	36062	0
5055	5897	9333	13431	3372	3537	11529	42651	32690	36143	0
4997	5822	9134	13204	3372	3615	11445	42800	31501	36250	0
4930	5830	9098	13423	3393	3648	11352	42685	31712	36099	0
5045	5897	9298	13488	3421	3539	11604	42913	31594	36210	0
4938	5888	9095	13358	3363	3539	11485	42772	31581	36453	0
5000	5907	9198	13341	3378	3578	11470	42733	31523	36098	0
4930	5830	9164	13503	3386	3588	11376	42820	31628	36202	0
4926	5868	9150	13211	3373	3544	11454	42859	31552	36217	0
4965	5893	9100	13430	3361	4319	19628	42704	31862	36353	0
5219	5915	9192	13412	3386	3545	11573	42644	31743	36309	0
5174	5872	9095	13355	3360	3545	11477	42787	31530	36186	0
5003	5892	9160	13259	3375	3580	11482	42730	31515	36134	0
4933	5823	9164	13510	3398	3576	11352	42701	31626	36173	0
4928	5874	9154	13210	3372	3543	11468	42802	31559	36190	0
5000	5933	9103	13435	3364	3540	11473	42573	31788	36126	0
4940	5839	9189	13332	3591	3702	11748	42634	31503	36267	0
4999	5826	9157	13347	3370	3540	11381	42791	31590	36059	0
5031	5834	9263	13278	3430	3556	11498	42649	31592	36154	0
4933	5828	9102	13425	3433	3571	11408	42774	31975	36287	0
4930	5905	9159	13229	3370	3542	11390	42745	31752	36149	0
4971	5914	9200	13373	3364	3559	11409	42719	31649	36276	0
4935	5838	9194	13336	3371	3595	11544	42781	31464	36450	0
4999	5861	9114	13464	3362	3540	11345	42876	31596	36060	0
4932	5886	9257	13344	3383	3617	11483	42570	31742	36136	0
4931	5827	9105	13593	3404	3619	11604	42803	31476	36885	0
4935	5833	9234	13255	3375	3547	11385	43021	31645	36063	0
4967	5862	9218	13465	3372	3536	11420	42744	31692	36162	0
4935	5829	9417	13493	3419	3600	11465	42709	31491	36257	0
4969	5829	9195	13411	3368	3540	11362	42849	31539	36806	0
4999	5825	9188	13347	3448	3542	11498	42641	31873	36297	0
4936	5840	9101	13438	3361	3611	11345	42983	31465	36252	0
4933	5860	9204	13270	3375	3543	11397	42623	31861	36038	0
5000	5879	9157	13542	3365	3539	11440	42704	31763	36421	0
4932	5841	9141	13201	3421	3557	11532	43009	31429	36312	0
5036	5958	9168	13493	3365	3539	11351	42718	31715	36052	0
5114	6004	9174	13223	3473	3582	11552	42702	31617	36294	0
4933	5830	9104	13363	3360	3581	11438	42816	31570	36440	0
4998	5901	9165	13327	3383	3539	11412	42613	31798	36134	0
4937	5887	9163	13423	3369	3607	11477	42712	31566	36336	0
4998	5826	9125	13207	3372	3544	11527	42729	31597	36124	0
4951	5887	9285	13665	3574	3610	11364	42881	31602	36129	0
4935	5832	9214	13225	3528	3539	11592	42776	31593	36165	0
4967	5854	9104	13353	3365	3534	11400	42781	31703	36198	0
4930	5827	9283	13260	3450	3573	11457	42626	31602	36323	0
4940	5830	9162	13497	3364	3537	11472	42720	31642	36140	0
5044	5963	9135	13202	3375	3546	11391	42858	31769	36196	0
4931	5981	9179	13580	3377	3659	11453	42627	31657	36160	0
4976	5829	9129	13328	3373	3546	11411	42872	31546	36231	0
4952	5890	9154	13343	3363	3543	11332	43128	31725	36106	0
5081	6046	9345	13339	3381	3545	11533	42562	31626	36342	0
4970	5821	9101	13457	3395	3610	11346	42984	31547	36244	0
5003	5825	9428	13208	3381	3539	11410	42773	31673	36030	0
5000	5816	9097	13550	3373	3576	11474	42581	31649	36291	0
4931	5833	9162	13272	3375	3609	11399	42851	31470	36174	0
4952	5875	9157	13410	3369	3536	11342	42661	31821	36014	0
4997	6048	9259	13241	3487	3542	11493	42578	31736	36468	0
4941	5825	9097	13366	3392	3578	11464	42812	31520	36205	0
5030	5856	9167	13443	3384	3545	11421	42665	32187	36062	0
4937	5882	9160	13493	3368	3651	11599	42713	31636	36264	0
4934	5835	9129	13230	3376	3543	11534	42843	31708	36199	0
4934	5965	9186	13497	3365	3539	11353	42648	31864	36228	0
4929	5865	9209	13271	3370	3544	11564	42634	31565	36384	0
4998	5822	9137	13341	3360	3544	11454	42738	31624	36202	0
4932	5836	9258	13403	3435	3628	11434	42666	31569	36185	0
4933	5827	9160	13427	3365	3540	11490	42804	31585	36252	0
4964	5894	9122	13287	3374	3541	11796	42786	31763	36183	0
4923	5838	9223	13424	3432	3578	11385	42660	31611	36281	0
4930	5827	9184	13341	3376	3544	11470	42680	31550	36295	0
5021	5994	9173	13371	3360	3541	11322	42946	31630	36202	0
4933	5836	9159	13390	3384	3610	11594	42585	32052	36401	0
4929	5835	9104	13472	3362	3541	11511	42992	31759	36274	0
4948	5895	9194	13199	3377	3544	11409	42681	31780	36106	0
4968	5857	9094	13564	3434	3541	11521	42681	32336	36429	0
4970	5833	9225	13523	3569	3775	11795	42793	31468	36159	0
5068	5893	9324	13379	3371	3542	11334	42819	31701	36098	0
4996	5827	9133	13334	3390	3595	11573	42571	31607	36387	0
4925	5834	9103	13430	3392	3576	11341	42840	31438	36250	0
4967	5874	9191	13264	3369	3545	11406	42598	31978	36108	0
4998	5827	9157	13429	3398	3642	11474	42571	31542	36443	0
4952	5797	9126	13270	3439	3544	11469	42759	31498	36057	0
5007	5942	9213	13556	3366	3543	11407	42710	31743	36330	0
5150	5854	9220	13216	3450	3538	11533	42703	31564	36535	0
4933	5832	9101	13441	3358	3592	11354	43304	31834	36116	0
4952	5954	9295	13275	3381	3537	11395	42611	31814	36118	0
4933	5888	9100	13409	3445	3578	11567	42588	31564	36358	0
4931	5842	9184	13285	3368	3540	11472	42834	31432	36131	0
4936	5965	9200	13673	3373	3541	11390	42707	31620	36044	0
5006	5837	9222	13209	3371	3544	11531	42776	31752	36251	0
5000	5815	9103	13362	3425	3541	11403	42743	31598	36226	0
4931	5831	9246	13382	3409	3541	11401	43419	31723	36270	0
5001	5815	9165	13429	3364	3541	11435	42696	31588	36221	0
4999	5922	9117	13225	3371	3611	11414	43192	31522	36120	0
4934	5829	9187	13544	3438	3646	11475	42678	31653	36174	0
4940	5942	9146	13279	3376	3537	11407	42908	31564	36210	0
5063	5930	9130	13361	3363	3545	11401	42831	31820	36163	0
4994	5819	9148	13433	3385	3541	11481	43057	31649	36268	0
4987	5823	9212	13468	3361	3603	11363	42835	31598	36532	0
5042	5851	9232	13228	3378	3546	11524	43145	31630	36123	0
4929	5832	9106	13482	3368	3618	11552	42574	31583	36228	0
5866	6457	10385	16641	3389	3543	15066	42790	31606	36530	0
4990	5896	9098	13353	3369	3543	11424	42705	31652	36288	0
4997	5837	9128	13416	3394	3591	11430	42585	31534	36292	0
4995	5865	9142	13422	3392	3577	11372	42762	31586	36186	0
5032	5905	9257	13226	3384	3542	11477	42675	31612	36136	0
4940	5822	9106	13519	3363	3588	11565	42611	31607	36204	0
4935	6007	9200	13284	3386	3543	11414	42824	31568	36298	0
5028	5893	9337	13411	3364	3541	11436	42598	32035	36055	0
4931	5856	9170	13265	3443	3543	11556	42545	31492	36410	0
4933	5834	9152	13396	3423	3535	11410	42785	31522	36057	0
5014	5871	9260	13396	3380	3540	11451	43007	31638	36059	0
4999	5813	9098	13354	3439	3572	11462	42750	31576	36263	0
4932	5841	9132	13332	3377	3611	11417	42751	31641	36124	0
4951	5945	9177	13514	3367	3544	11340	42665	31715	36103	0
4932	5897	9127	13268	3379	3580	11530	42600	31562	36276	0
4932	5830	9117	13446	3364	3542	11401	42800	31620	36128	0
4933	5904	9186	13377	3555	3544	11431	42665	31621	36110	0
4962	5821	9153	13348	3365	3539	11501	42790	31623	36263	0
4932	5840	9129	13780	3504	3543	11538	42606	31679	36176	0
4935	5834	9246	13638	3408	3608	11379	42638	31694	36312	0
4995	5826	9188	13280	3372	3539	11477	42664	31587	36125	0
5040	5961	9101	13488	3367	3610	11371	42780	31587	36454	0
5011	5938	9195	13279	3458	3610	11547	42692	32117	36143	0
4934	5895	9096	13463	3364	3540	11354	42896	31583	36171	0
4978	5891	9118	13200	3370	3539	11507	42667	31666	36208	0
5002	5818	9101	13507	3368	3592	11517	42651	31527	36789	0
4973	5844	9192	13269	3369	3615	11412	42749	31840	36187	0
4949	5929	9249	13375	3365	3543	11415	42726	31617	36136	0
4937	5835	9121	13345	3375	3539	11550	42693	31867	36271	0
4940	5844	9159	13419	3360	3541	11346	42953	31529	36177	0
4996	5830	9261	13206	3372	3543	11436	42612	31759	36133	0
5003	5821	9164	13724	3471	3608	11646	42620	31562	36470	0
5093	5822	9165	13496	3503	3614	11530	42721	31489	36069	0
5002	5888	9190	13518	3365	3541	11352	42705	31715	36075	0
4964	5857	9126	13197	3440	3575	11471	42776	31561	36240	0
4932	5833	9116	13432	3360	3598	11362	42848	31638	36152	0
4934	5957	9187	13339	3374	3545	11414	42621	31673	36187	0
4929	5896	9100	13413	3367	3539	11492	42652	31576	36304	0
5000	5838	9133	13283	3372	3542	11476	42706	31554	36115	0
5022	5847	9208	13520	3467	3574	11342	42711	31612	36128	0
4996	5826	9187	13201	3403	3544	11562	42973	31592	36158	0
5000	5818	9101	13363	3424	3544	11401	42708	31750	36201	0
4933	5823	9347	13236	3501	3564	11424	42680	31574	36210	0
5023	5865	9155	13426	3370	3536	11438	42946	31578	36137	0
5109	5924	9159	13359	3381	3577	11445	42726	31575	36120	0
4932	5821	9117	13483	3370	3603	11582	42663	31645	36100	0
4938	5898	9123	13430	3398	3616	11534	42803	31610	37004	0
4930	5982	9144	13362	3357	3545	11419	42669	31826	36124	0
4967	5855	9132	13357	3375	3547	11529	42635	31498	36286	0
4937	5843	9216	13411	3367	3594	11361	42845	31506	36121	0
4950	5827	9298	13273	3377	3547	11516	42659	31627	36782	0
4930	5823	9105	13461	3400	3535	11462	42732	31595	36277	0
4933	5841	9192	13263	3373	3540	11406	42879	31520	36114	0
5002	5805	9158	13458	3362	3533	11341	42636	31864	36052	0
4995	5824	9194	13239	3454	3608	11442	42824	31549	36268	0
4935	5832	9134	13489	3384	3586	11415	42953	31569	36084	0
5003	5902	9143	13539	3380	3544	11669	42662	31625	36119	0
5130	6035	9112	13367	3356	3616	11433	42848	31601	36269	0
4933	5832	9126	13271	3368	3545	11470	42674	31661	36192	0
4934	5898	9184	13591	3372	3537	11376	42648	31644	36244	0
4969	5890	9166	13274	3376	3541	11544	42632	31611	36229	0
5108	5835	9102	13440	3431	3538	11423	42708	31653	36130	0
4937	5840	9256	13262	3387	3684	11640	42711	31564	36151	0
4998	5825	9163	13354	3363	3539	11442	42840	31625	36196	0
4999	5870	9126	13207	3406	3574	11458	42630	31650	36176	0
5173	5889	9162	13447	3425	3539	11430	42648	31591	36314	0
4949	5891	9199	13319	3373	3541	11451	42710	31635	36220	0
4945	5864	9298	13372	3379	3537	11481	42741	31984	36129	0
4931	5836	9157	13338	3510	3575	11858	42850	31635	36088	0
4936	5857	9121	13439	3361	3541	11602	42975	31585	36175	0
4953	5887	9214	13203	3375	3543	11462	42988	31882	36202	0
5063	6071	9319	13509	3386	3540	11502	42664	31519	36399	0
4936	5839	9193	13263	3378	3577	11450	42711	31547	36548	0
5118	5817	9220	13513	3367	3543	11437	42812	31698	36138	0
4930	5829	9135	13336	3414	3545	11502	42666	31569	36274	0
4935	5834	9166	13408	3363	3542	11346	42828	31594	36120	0
4999	5822	9183	13265	3379	3543	11397	42604	31670	36215	0
4995	5801	9168	13355	3423	3607	11350	42682	31594	36396	0
4930	5830	9159	13262	3369	3623	11456	42667	31607	36155	0
4999	5893	9112	13605	3367	3541	11364	42748	31858	36160	0
4935	5897	9380	13214	3388	3614	11498	42947	31559	36197	0
5037	5818	9106	13492	3359	3543	11411	42701	31757	36195	0
4931	5905	9204	13259	3374	3584	11414	42616	31572	36216	0
4927	5835	9163	13756	3488	3574	11563	42653	31602	36240	0
4971	5957	9137	13270	3379	3541	11469	42684	31572	36200	0
4938	5827	9237	13406	3362	3540	11539	42868	31579	36188	0
5000	5829	9188	13183	3379	3543	11519	42707	31573	36180	0
4997	5822	9163	13349	3422	3590	11669	42754	31751	36243	0
4931	5838	9194	13296	3437	3545	11459	42611	31643	36334	0
4986	5906	9132	13491	3367	3543	11410	42745	31587	36168	0
4933	5949	9318	13206	3373	3543	11456	42709	31558	36821	0
5332	6129	10536	17477	3434	3541	14700	42766	31626	36326	0
5000	5831	9198	13188	3373	3545	11548	42899	31713	36202	0
4965	5828	9200	13352	3411	3553	11397	42639	31680	36163	0
4931	5826	9227	13318	3453	3541	11493	42814	31759	36258	0
4978	5952	9236	13644	3481	3641	11554	42697	31595	36109	0
5044	5868	9236	13201	3386	3575	11441	42781	31518	36176	0
4934	5825	9096	13486	3369	3606	11384	45227	33163	38248	0
5162	5841	9650	13674	3390	3541	11516	44613	32385	36244	0
4958	5821	9091	13454	3433	3541	11458	42802	31591	36187	0
4926	5837	9128	13257	3433	3543	11408	42780	31772	36471	0
5021	5859	9155	13362	3431	3537	11348	42830	31776	36233	0
4997	5826	9247	13199	3448	3575	11460	42719	31548	36213	0
5081	5824	9110	13427	3360	3610	11483	42838	31647	36073	0
4972	5935	9144	13289	3448	3616	11565	42811	31688	36091	0
4933	5891	9094	13344	3360	3618	11436	42801	31616	36213	0
4930	5900	9125	13276	3372	3561	11466	42675	31629	36207	0
4929	5890	9180	13413	3365	3542	11426	42698	31583	36265	0
4947	5829	9199	13285	3372	3549	11535	42618	31723	36130	0
4931	5868	9450	13659	3410	3542	11428	42791	31621	36127	0
4937	5835	9267	13400	3391	3543	11862	42636	31655	36136	0
5184	6117	9220	13351	3358	3542	11442	42825	31592	36197	0
4996	5830	9237	13485	3381	3616	11442	42678	31609	36099	0
4929	5824	9170	13475	3373	3541	11356	42710	31595	36271	0
4971	5891	9192	13275	3401	3542	11400	42710	31570	36200	0
4996	5808	9169	13455	3365	3543	11616	42841	31778	36130	0
4939	5840	9129	13358	3391	3594	11431	42986	31562	36299	0
4932	5841	9165	13782	3416	3541	11380	42858	31643	36205	0
4955	5892	9133	13258	3369	3546	11480	43077	31662	36243	0
5032	6093	9596	13528	3398	3574	11416	42695	31526	36285	0
4935	5828	9190	13264	3376	3537	11469	42668	31661	36148	0
4963	5884	9123	13424	3400	3537	11417	42963	31869	36195	0
4935	5841	9137	13273	3440	3543	11490	42662	31539	36202	0
5012	5827	9130	13457	3364	3539	11346	42704	31668	36344	0
5018	5859	9184	13204	3369	3651	11417	42612	31615	36301	0
4996	5825	9169	13370	3429	3612	11436	42668	31520	36330	0
5000	5899	9142	13287	3439	3544	11469	42705	31582	36158	0
4980	5920	9143	13400	3402	3576	11444	42781	31773	36162	0
4983	5838	9134	13214	3372	3616	11478	42776	31715	36214	0
4931	5841	9185	13433	3362	3604	11348	42745	31704	36185	0
4935	5904	9228	13272	3379	3539	11487	42606	31632	36424	0
4931	5898	9085	13412	3362	3537	11488	42647	31581	36407	0
5034	5848	9259	13217	3422	3541	11461	42734	31463	36206	0
4965	5826	9425	13416	3489	3679	11467	42814	31789	36191	0
5005	5826	9195	13203	3377	3539	11474	42775	31703	36194	0
4935	5836	9100	13430	3361	3603	11394	42680	31693	36121	0
4933	5833	9236	13287	3410	3542	11416	42643	31572	36189	0
4975	5896	9174	13361	3432	3539	11673	42730	31594	36130	0
4998	5886	9197	13354	3382	3543	11481	42964	31532	36211	0
4968	5874	9106	13512	3363	3605	11358	42979	31685	36320	0
4931	5845	9191	13270	3374	3537	11411	42736	31771	36323	0
4947	5889	9099	13354	3404	3538	11467	42845	31675	36298	0
4932	5891	9126	13340	3370	3552	11472	42867	31869	36335	0
5011	5826	9240	13658	3376	3626	12027	42766	31652	36069	0
4966	5900	9355	13337	3385	3614	11505	42630	31609	36228	0
4951	5835	9161	13438	3438	3545	11427	42744	31609	36273	0
4951	5882	9156	13304	3374	3545	11426	42673	31602	36119	0
5016	5848	9160	13360	3360	3538	11428	42979	31665	36926	0
4934	5838	9192	13197	3446	3609	11487	42600	31495	36224	0
4998	5831	9156	13478	3428	3541	11436	42716	31600	36044	0
5006	5897	9214	13350	3381	3581	11465	42667	31617	36214	0
5013	5836	9098	13437	3360	3615	11438	42749	31578	36418	0
4972	5837	9236	13318	3374	3612	11409	42832	31930	36469	0
4933	5905	9177	13404	3366	3540	11356	42703	31652	36217	0
4931	5899	9128	13291	3374	3540	11563	42607	31547	36324	0
4930	5863	9231	13477	3381	3544	11432	43125	31503	36125	0
4965	5828	9266	13330	3379	3615	11493	42733	31610	36123	0
4997	5820	9219	13425	3362	3541	11411	42789	31575	36287	0
4933	5859	9141	13267	3378	3613	11486	42585	31565	36214	0
4935	5823	9180	13491	3368	3550	11351	42686	31594	36123	0
4961	5905	9192	13225	3404	3734	11431	42743	31591	36133	0
4998	5826	9135	13612	3450	3542	11462	42783	31581	36127	0
4934	5898	9128	13277	3392	3592	11570	42736	31628	36121	0
5036	5825	9140	13593	3360	3540	11482	42737	31584	36713	0
4946	6049	9153	13297	3374	3581	11414	42674	31591	36263	0
4927	6023	9132	13427	3371	3544	11431	42714	31536	36223	0
4940	6001	9139	13266	3375	3543	11541	42592	31611	36574	0
4932	5858	9128	13534	3367	3542	11441	43226	31603	36234	0
4930	5837	9191	13311	3381	3542	11560	42660	31639	36126	0
4962	5831	9132	13398	3378	3566	11404	42719	31712	36349	0
5035	5836	9190	13306	3438	3539	11605	42618	31555	36169	0
4983	5831	9195	13376	3434	3538	11425	43069	31582	36114	0
4999	5893	9317	13214	3437	3544	11469	42669	31551	36118	0
4956	5860	9155	13402	3408	3642	11386	42771	31910	36167	0
