Datatype: kernel_timings_GPU_n46
NC 	MAXOCCUPANCY 	BIRTH 	INFECTIONS 	NEWINFECTIONS 	PHAGEDECAY 	MOVEMENT 	SWAPZERO 	UPDATEOCCUPANCY 	NUTRIENTDIFFUSION 	SWAPZERO2
19	7	33	141	26	18	699	1	45	29	1
16	4	33	140	24	16	705	2	45	29	1
16	4	31	151	23	17	698	1	44	29	1
16	4	31	141	24	16	696	2	45	29	1
17	4	29	138	24	15	694	1	45	29	1
16	4	31	143	24	16	699	1	45	28	1
16	5	31	136	23	16	714	1	44	29	1
16	4	33	140	24	16	698	1	45	28	1
15	4	32	136	22	15	692	1	45	29	1
17	4	31	143	28	16	695	1	45	28	1
16	4	31	138	24	16	696	1	43	28	1
16	6	31	138	23	16	696	2	45	29	1
17	4	30	138	23	15	696	1	46	29	1
16	4	31	142	23	16	693	1	45	29	1
22	5	32	142	23	16	703	2	44	28	1
16	4	31	137	23	16	697	2	44	27	1
15	5	31	136	22	15	675	1	45	27	1
15	4	30	137	22	15	686	2	45	27	1
16	5	30	140	23	15	694	1	44	28	1
15	4	29	143	23	16	700	1	45	29	1
16	4	31	139	24	16	700	1	45	29	1
16	4	34	141	24	16	708	2	45	29	1
16	4	31	145	23	16	695	2	45	27	1
15	4	31	139	24	16	694	1	46	28	1
16	4	33	138	23	16	697	1	45	28	1
16	4	31	138	23	16	695	1	45	29	1
16	4	31	137	23	16	697	1	45	29	1
15	4	31	141	24	16	696	1	45	28	1
16	4	31	140	23	16	691	1	45	29	1
17	4	31	138	24	16	698	1	45	29	1
16	4	31	138	23	16	693	1	45	28	1
15	4	31	138	23	16	698	1	45	28	1
16	4	33	149	24	16	699	1	46	29	1
16	4	31	142	24	16	692	1	45	28	1
16	5	31	140	23	16	695	1	45	28	1
16	4	34	139	24	16	697	1	45	28	1
16	4	32	138	24	15	698	1	45	29	1
16	4	33	146	24	16	707	2	45	29	1
16	5	31	139	23	16	694	3	47	29	1
17	4	31	136	24	16	695	1	45	29	1
16	4	30	143	22	15	701	1	45	29	1
16	4	31	143	24	16	698	1	45	29	1
16	4	31	139	23	16	692	1	45	29	1
16	4	31	142	24	16	694	1	45	29	1
15	4	32	139	23	16	699	1	45	28	1
16	4	31	141	24	16	726	1	45	29	1
16	4	31	141	23	16	693	1	45	28	1
16	4	31	146	24	16	700	1	44	28	1
16	4	31	147	24	16	703	2	45	29	1
15	5	30	140	23	16	694	1	45	29	1
18	4	31	140	30	21	696	2	45	28	1
16	4	31	140	24	16	697	1	45	29	1
16	4	32	146	23	16	697	1	44	29	1
17	4	31	137	24	16	704	2	45	29	1
16	4	30	145	24	16	747	2	45	28	1
17	5	31	146	23	17	708	1	45	34	1
17	5	32	140	24	16	695	1	45	28	1
16	4	31	144	24	16	714	1	48	29	1
16	4	32	138	23	16	697	1	45	29	1
16	5	31	141	24	16	700	1	45	28	1
15	4	31	143	23	16	701	1	45	28	1
16	4	31	138	24	16	697	1	45	28	1
16	5	31	145	23	16	696	1	45	29	1
16	4	31	139	24	16	706	1	45	27	1
22	5	32	140	23	14	673	2	44	28	1
15	4	30	135	23	15	672	1	43	27	1
15	4	31	138	22	15	683	2	47	28	1
15	4	30	143	24	16	702	1	45	28	1
16	4	31	145	24	15	694	1	45	28	1
16	4	31	140	24	16	724	2	45	29	1
17	5	43	140	23	16	695	1	45	29	1
16	4	32	140	24	16	698	1	45	27	1
16	4	31	136	23	16	698	2	44	29	1
16	4	31	142	24	16	700	1	45	29	1
17	4	31	136	23	16	691	1	45	28	1
17	4	31	148	24	16	700	1	45	28	1
16	4	33	140	23	16	699	1	45	28	1
17	4	31	139	24	15	698	1	45	29	1
17	4	31	142	23	16	690	1	44	33	1
17	4	31	142	24	16	698	1	44	29	1
16	4	33	141	23	16	698	1	44	28	1
16	4	31	138	24	15	698	1	45	29	1
16	4	34	136	23	16	691	1	45	28	1
16	4	31	144	24	16	692	1	44	30	1
16	4	31	140	24	16	692	1	44	28	1
16	4	31	142	24	15	693	1	45	28	1
16	4	32	141	23	16	714	1	45	29	1
16	4	31	144	23	16	696	1	45	28	1
16	4	33	140	24	16	695	1	44	27	1
16	4	33	142	23	16	705	1	44	28	1
16	4	33	144	23	16	702	2	45	29	1
16	5	31	142	24	16	701	1	45	29	1
16	4	34	144	23	16	702	1	45	28	1
16	4	31	140	24	16	718	2	46	29	1
18	5	31	142	24	16	695	1	45	28	1
15	4	31	140	23	16	698	1	45	28	1
16	4	31	138	24	16	695	1	44	29	1
16	4	33	148	24	16	701	1	46	28	1
16	4	31	143	23	16	705	1	44	28	1
16	4	31	136	24	16	722	2	45	28	1
29	4	31	141	24	16	697	2	45	29	1
16	4	31	154	24	15	704	1	55	29	1
17	5	31	141	23	25	708	1	45	28	1
16	4	33	140	24	16	701	1	45	28	1
16	4	31	140	24	16	710	1	45	29	1
17	4	33	143	24	16	716	2	57	29	1
16	4	32	143	24	16	694	1	45	29	1
16	4	30	145	22	16	706	1	45	28	1
17	5	31	137	24	16	695	1	45	28	1
16	4	31	141	24	16	699	1	45	28	1
16	4	31	140	23	17	702	1	45	28	1
15	4	31	136	24	16	697	1	45	28	1
16	4	34	145	25	15	699	2	46	29	1
16	5	33	146	24	16	692	1	45	29	1
21	5	31	153	23	15	678	2	44	27	1
15	5	30	142	24	16	693	2	44	28	1
16	5	31	140	23	16	695	1	45	28	1
16	4	31	141	22	15	695	1	45	28	1
16	4	31	143	23	16	699	1	45	29	1
16	4	33	138	24	16	695	1	45	29	1
16	4	31	144	23	16	698	1	45	29	1
20	4	31	138	22	16	697	1	45	29	1
16	4	31	142	23	16	693	1	45	29	1
16	4	31	140	23	16	701	1	45	28	1
16	5	31	137	23	16	696	1	45	29	1
15	4	31	140	22	16	694	1	45	28	1
16	5	33	136	24	16	693	1	45	28	1
16	4	31	145	24	16	698	1	45	28	1
16	4	31	146	23	16	700	1	45	27	1
17	4	32	139	24	16	694	1	45	28	1
16	4	31	142	23	16	694	1	45	29	1
16	4	31	142	25	16	697	1	45	28	1
17	4	31	145	24	16	701	1	44	27	1
16	4	31	140	22	16	703	1	45	28	1
16	4	31	138	23	16	699	2	45	41	1
16	4	32	136	24	16	692	2	45	29	1
16	5	31	138	24	16	702	1	44	28	1
16	4	33	136	24	16	696	1	45	29	1
16	4	32	141	23	15	695	1	45	29	1
16	4	31	145	24	16	694	1	45	28	1
16	4	33	140	23	16	693	2	44	28	1
17	4	33	142	24	16	694	1	45	29	1
16	4	31	143	22	16	707	1	45	28	1
16	4	31	141	24	16	699	1	45	28	1
16	4	34	142	23	16	698	1	45	28	1
16	4	31	141	24	16	702	1	45	28	1
15	4	31	139	23	16	696	1	45	29	1
16	5	31	139	24	16	695	1	45	29	1
16	4	33	139	23	16	696	1	45	28	1
17	4	31	137	24	16	698	1	45	28	1
15	5	31	138	23	16	700	1	45	28	1
17	4	31	138	24	16	696	1	45	28	1
22	5	33	137	24	20	696	1	46	29	1
16	4	31	136	24	16	695	1	45	27	1
16	5	34	138	23	16	727	1	45	28	1
16	4	31	138	24	15	696	1	45	29	1
16	4	31	138	24	16	694	1	49	30	1
17	4	31	137	25	16	693	1	43	29	1
16	4	31	139	23	16	694	1	45	30	1
16	4	30	145	24	15	697	1	45	28	1
16	5	31	138	23	17	695	2	45	28	1
16	5	31	148	24	16	696	1	44	30	1
17	5	31	148	25	16	698	1	45	29	1
15	4	31	141	24	16	700	1	45	28	1
21	5	29	143	24	16	694	1	45	29	1
17	4	31	143	24	16	698	1	44	28	1
16	4	33	139	23	16	705	2	45	27	1
16	8	33	146	24	16	695	1	45	28	1
16	4	31	140	23	16	689	1	45	29	1
17	4	31	139	24	16	694	1	45	29	1
16	4	34	136	23	16	696	1	46	27	1
16	4	31	138	24	16	700	1	45	28	1
16	4	31	144	23	16	694	1	45	29	1
17	4	33	142	24	16	693	1	45	29	1
16	4	31	138	24	16	695	1	45	27	1
16	4	31	143	24	16	700	1	45	29	1
17	4	33	142	24	16	700	1	44	28	1
16	4	33	140	24	16	691	1	45	28	1
16	4	31	142	23	16	697	1	45	29	1
16	5	31	140	24	16	697	1	45	28	1
16	4	33	143	23	15	701	1	45	28	1
16	4	31	138	24	16	696	1	45	28	1
16	4	33	144	23	16	700	2	44	39	1
17	4	31	149	25	16	698	1	45	29	1
15	4	34	140	22	16	698	1	45	29	1
16	4	31	140	24	16	694	1	45	28	1
16	4	34	139	23	16	695	1	45	28	1
17	4	33	137	24	16	701	1	45	28	1
15	4	31	140	22	16	695	1	46	28	1
16	4	31	137	25	16	694	1	45	28	1
16	4	31	141	24	16	725	1	45	29	1
16	4	31	140	24	16	697	1	45	28	1
16	4	33	141	23	16	696	1	45	28	1
17	4	31	145	24	15	692	1	46	28	1
16	4	33	147	23	16	694	1	45	29	1
22	4	33	157	25	16	693	1	45	29	1
16	4	31	143	24	16	699	1	45	28	1
15	4	33	138	22	16	697	1	45	28	1
16	4	31	138	23	16	695	1	45	29	1
16	5	31	138	24	16	694	1	45	29	1
16	4	33	149	25	16	706	1	44	27	1
16	4	31	139	24	16	697	1	45	28	1
16	4	31	136	23	16	694	1	46	28	1
16	4	33	139	24	16	691	1	45	29	1
16	4	31	138	23	16	694	2	45	27	1
17	4	31	139	25	16	695	1	45	29	1
16	4	33	140	23	16	696	1	45	28	1
16	5	31	140	24	16	702	1	45	29	1
16	4	31	138	23	16	694	1	45	33	1
17	5	30	149	24	16	696	1	44	29	1
16	4	32	143	22	16	718	1	45	28	1
23	5	32	143	24	16	691	1	45	29	1
16	4	33	138	23	16	698	1	45	30	1
17	4	31	142	24	16	694	1	44	29	1
22	5	31	143	24	16	699	2	45	32	1
16	4	30	141	23	15	701	1	45	29	1
16	4	31	139	23	16	698	1	44	28	1
17	5	31	142	24	16	698	1	45	29	1
16	4	31	136	24	16	700	1	44	29	1
15	5	32	144	22	16	698	1	45	28	1
16	4	33	137	23	16	695	1	44	29	1
16	4	31	138	24	16	699	1	45	28	1
16	4	31	135	24	16	698	1	45	28	1
15	4	31	143	22	16	695	1	46	28	1
16	4	31	144	23	16	694	1	45	29	1
16	4	33	138	24	16	697	1	45	29	1
16	4	31	138	23	16	698	1	45	28	1
15	4	31	141	22	16	694	1	44	28	1
16	4	33	140	24	16	693	1	45	28	1
16	4	33	138	24	16	698	1	45	28	1
16	4	33	141	23	16	707	1	45	28	1
16	4	33	146	24	16	727	1	45	28	1
16	4	31	140	23	15	695	1	45	29	1
17	4	33	141	24	16	697	1	45	29	1
16	4	31	137	24	16	695	1	43	29	1
16	4	31	136	24	16	694	1	45	29	1
16	4	30	140	24	15	698	1	45	28	1
16	4	34	136	24	16	694	1	45	29	1
16	4	31	139	23	16	695	1	44	30	1
17	4	31	148	26	16	708	1	45	29	1
15	4	31	137	22	16	696	1	45	28	1
16	4	33	141	23	16	691	1	45	29	1
16	4	31	136	23	16	697	1	45	29	1
16	4	31	138	24	16	698	1	46	29	1
15	4	30	135	23	15	696	1	45	28	1
16	4	31	138	24	16	698	1	45	29	1
16	4	31	140	23	16	692	1	44	29	1
16	4	31	142	24	16	702	1	45	29	1
15	4	30	140	22	16	711	7	46	29	1
16	4	31	141	25	16	694	1	46	29	1
16	4	31	138	23	16	694	1	45	28	1
16	5	31	141	24	16	719	1	45	28	1
16	4	31	136	23	16	700	1	45	28	1
16	4	32	142	24	15	694	1	45	29	1
16	4	31	137	23	16	696	1	45	28	1
17	4	31	143	24	16	705	1	44	28	1
16	4	31	139	24	16	701	1	45	29	1
16	4	31	146	22	14	713	1	45	28	1
16	4	31	144	24	16	703	2	45	28	1
16	4	42	148	24	29	695	1	45	29	1
16	4	33	143	24	16	694	1	45	27	1
17	4	31	136	24	16	701	1	45	28	1
16	4	31	139	23	16	694	2	45	29	1
16	4	31	138	23	16	693	1	45	29	1
21	6	32	137	24	16	704	2	45	27	1
15	4	31	145	24	16	700	1	45	28	1
16	4	31	143	23	16	693	1	45	29	1
16	4	31	144	24	16	695	1	45	29	1
16	4	34	137	23	16	704	2	45	27	1
16	4	31	143	23	16	697	1	45	28	1
16	4	31	138	24	16	699	1	45	29	1
16	5	31	143	23	16	694	1	45	29	1
16	4	31	142	24	16	699	1	45	27	1
16	4	31	142	24	16	703	1	45	29	1
16	4	31	143	23	15	703	1	46	29	1
16	4	31	140	23	16	697	1	45	29	1
16	4	31	136	23	16	696	2	45	28	1
17	4	31	136	24	16	694	1	45	28	1
16	4	30	145	23	15	696	1	45	29	1
16	4	31	145	24	16	702	1	45	29	1
17	4	31	147	24	18	694	1	45	28	1
16	4	31	142	24	16	699	1	44	29	1
15	5	31	138	24	15	695	1	45	28	1
16	4	31	142	24	16	696	1	45	28	1
16	4	31	140	23	16	697	1	45	28	1
16	4	31	134	24	16	700	1	45	28	1
15	4	33	139	23	16	703	2	45	28	1
16	4	31	147	24	16	695	1	45	29	1
30	5	32	141	23	16	691	1	45	29	1
16	4	31	140	24	16	701	1	43	28	1
16	4	31	137	23	16	698	2	45	28	1
16	4	32	141	24	15	705	2	45	28	1
17	4	31	137	23	16	694	1	50	29	1
17	4	31	136	24	16	699	2	44	28	1
16	4	33	139	23	16	695	2	46	28	1
15	4	30	142	23	16	702	1	45	29	1
16	4	31	139	23	16	694	1	44	28	1
16	4	31	146	24	16	691	1	45	29	1
16	4	31	141	24	16	697	1	45	27	1
16	4	31	136	24	16	700	1	45	28	1
16	4	32	144	23	16	697	1	45	28	1
16	4	33	136	24	16	697	1	45	29	1
16	4	31	138	23	16	698	1	46	27	1
16	4	31	141	25	16	698	1	45	29	1
16	4	31	140	24	16	704	2	45	29	1
16	4	31	136	24	16	693	1	46	28	1
17	4	31	141	24	16	698	1	44	28	1
16	4	33	142	24	16	714	2	46	28	1
17	4	43	138	24	16	694	1	45	33	1
17	4	31	138	25	16	695	1	45	29	1
16	4	33	142	23	16	696	1	45	29	1
16	4	31	144	23	16	699	2	45	28	1
16	4	31	136	24	16	697	1	46	28	1
17	4	31	146	24	15	696	1	45	29	1
22	5	33	140	23	16	696	2	45	29	1
16	4	31	139	24	16	699	1	45	28	1
16	4	31	138	24	16	697	1	45	28	1
16	4	34	139	24	16	702	1	45	28	1
16	4	31	139	23	16	698	1	45	28	1
17	4	33	139	24	16	724	2	44	29	1
17	5	42	148	23	16	697	1	45	28	1
15	4	31	139	23	16	698	1	45	29	1
16	4	31	143	23	16	700	1	44	28	1
16	4	31	138	24	16	705	1	46	28	1
16	4	34	137	23	16	694	1	44	29	1
15	4	31	143	24	16	697	1	45	28	1
17	4	31	145	23	16	694	1	44	28	1
16	4	31	140	24	22	706	1	45	28	1
16	4	33	139	24	16	704	1	44	30	1
17	4	31	139	24	16	695	1	45	29	1
16	4	30	143	24	15	698	1	45	28	1
16	4	31	143	24	16	693	1	49	30	1
16	4	33	142	24	16	695	1	44	29	1
16	4	31	139	24	16	694	1	45	29	1
16	4	30	139	23	15	698	1	45	28	1
16	4	31	142	24	16	709	1	46	29	1
27	4	34	151	24	16	692	2	45	29	1
16	4	31	139	24	16	696	1	45	27	1
15	4	31	140	24	16	696	1	45	29	1
16	4	31	144	24	16	696	1	45	29	1
17	5	31	141	23	16	694	1	45	29	1
16	4	31	142	23	16	699	1	45	27	1
16	4	31	136	24	16	693	1	45	28	1
16	4	31	142	24	16	698	1	45	29	1
16	4	31	144	23	16	702	1	45	29	1
16	4	34	139	24	16	734	2	45	29	1
16	4	31	141	23	16	694	1	45	28	1
16	4	30	146	23	15	694	1	45	29	1
16	4	34	142	36	17	699	1	45	28	1
16	4	31	141	23	16	697	1	45	29	1
16	4	31	138	23	16	701	1	46	28	1
15	4	31	142	23	16	695	1	45	28	1
16	4	33	138	23	16	694	1	45	29	1
17	4	31	138	24	17	695	1	44	28	1
16	4	31	140	23	16	726	1	44	28	1
16	4	33	141	24	16	720	1	45	29	1
15	4	32	143	24	16	699	1	45	28	1
16	5	33	143	23	16	696	1	45	28	1
16	4	31	145	23	16	700	1	45	28	1
16	4	34	137	24	16	698	1	45	27	1
16	4	31	141	23	16	724	1	45	28	1
17	4	31	142	24	15	697	1	45	28	1
17	4	31	138	23	16	695	1	45	29	1
16	4	31	138	23	14	682	1	44	36	1
21	5	31	136	23	16	696	2	46	29	1
17	4	31	148	25	47	716	1	45	29	1
16	11	30	141	24	16	700	1	45	28	1
16	4	31	142	24	16	695	1	46	28	1
16	4	31	140	23	16	698	1	45	29	1
15	5	31	140	23	16	696	1	45	28	1
16	4	31	140	23	16	692	1	44	28	1
22	4	31	135	24	17	694	1	45	28	1
16	4	31	136	23	16	693	1	44	28	1
15	4	31	141	22	16	700	1	45	29	1
16	4	33	141	23	16	694	1	45	29	1
16	4	34	140	24	16	691	1	45	28	1
21	5	31	137	36	17	697	1	45	27	1
15	4	31	141	24	16	720	1	45	28	1
16	4	30	138	22	16	695	1	45	28	1
16	4	31	140	24	16	696	1	45	28	1
16	4	33	140	23	16	690	2	46	29	1
16	5	31	138	24	16	696	1	45	29	1
17	4	31	136	23	15	695	1	45	28	1
17	4	32	141	24	16	703	1	45	29	1
16	4	31	146	23	16	701	2	46	29	1
16	4	31	141	24	16	699	1	45	27	1
16	4	31	142	23	16	695	1	45	28	1
16	9	30	138	24	16	699	1	44	28	1
17	4	31	136	24	16	708	1	45	29	1
16	4	31	146	24	16	700	2	45	28	1
16	4	31	149	23	16	696	1	45	29	1
15	4	33	140	22	16	700	1	47	29	1
16	4	31	142	24	16	692	1	45	28	1
16	4	31	140	24	16	697	1	45	29	1
16	4	32	140	23	16	698	1	45	27	1
16	4	33	137	24	16	695	1	45	28	1
16	4	31	140	24	16	689	1	45	29	1
17	4	31	139	24	16	693	1	45	28	1
16	4	34	141	23	16	698	1	45	27	1
16	4	31	139	24	16	699	1	45	29	1
17	4	31	144	24	16	695	1	45	29	1
17	4	33	144	24	16	700	2	45	28	1
16	5	31	142	25	16	714	1	44	28	1
16	5	31	139	24	16	700	1	45	29	1
15	4	31	142	23	16	717	1	45	28	1
16	4	31	144	23	16	699	1	45	29	1
16	4	31	141	23	16	699	1	45	28	1
16	4	31	140	24	16	693	1	44	28	1
17	4	31	141	24	17	699	1	45	28	1
17	4	31	136	23	16	696	1	45	28	1
16	4	31	139	23	16	691	1	45	28	1
16	4	31	144	24	16	698	1	45	28	1
16	5	37	141	22	15	669	1	44	27	1
16	4	30	135	24	21	673	1	43	27	1
22	5	31	145	24	16	693	2	44	28	1
16	4	31	135	24	16	701	1	46	28	1
15	5	31	144	23	16	700	1	45	28	1
16	5	31	137	24	16	691	1	45	28	1
16	4	34	140	23	16	694	2	46	28	1
16	4	31	140	25	16	696	1	45	28	1
15	4	31	137	24	16	696	1	45	29	1
17	4	31	140	24	16	699	1	45	28	1
16	4	33	139	23	16	695	1	45	29	1
16	4	31	143	23	16	698	2	47	27	1
15	4	31	143	24	16	696	1	44	28	1
16	5	46	142	24	16	702	1	45	28	1
16	4	31	141	23	16	700	1	45	28	1
16	5	34	141	23	16	694	1	45	27	1
16	4	33	138	23	16	702	1	45	29	1
16	4	31	140	24	16	692	1	45	28	1
16	4	34	146	23	16	693	1	45	28	1
16	4	31	142	24	16	698	1	45	27	1
16	4	33	138	23	16	710	2	46	28	1
16	4	31	150	23	15	695	1	45	29	1
16	5	31	140	23	16	698	2	44	32	1
17	4	31	137	24	16	695	1	44	28	1
16	4	33	138	24	16	699	1	45	29	1
17	4	30	140	22	15	695	1	45	28	1
16	4	34	141	23	16	699	1	45	28	1
16	4	31	141	24	16	702	1	45	28	1
17	4	31	139	24	17	697	1	46	28	1
15	4	30	146	22	16	704	1	45	29	1
16	4	34	139	23	16	714	1	45	29	1
17	4	31	143	24	16	696	1	45	28	1
16	4	31	141	23	16	697	1	45	28	1
16	4	31	147	25	16	699	1	45	28	1
17	4	30	144	23	15	701	1	44	28	1
16	4	34	148	24	16	694	1	44	29	1
16	5	31	141	24	16	699	1	43	29	1
16	4	31	139	24	16	697	1	45	28	1
16	4	30	140	23	16	695	1	45	28	1
16	4	34	138	24	16	720	1	46	28	1
17	18	31	139	23	16	701	2	45	29	1
16	4	32	141	24	16	694	1	45	28	1
16	4	31	135	24	16	698	1	45	28	1
15	4	31	145	24	16	694	1	45	28	1
16	4	31	140	23	15	694	1	45	28	1
16	4	33	140	23	16	695	1	45	28	1
16	4	31	146	23	16	695	1	44	29	1
16	4	31	138	23	16	700	1	45	28	1
16	4	31	143	23	15	681	2	44	27	1
15	5	30	137	22	14	671	1	45	28	1
15	4	30	135	22	15	670	1	44	27	1
15	5	31	136	23	16	696	1	46	28	1
22	5	31	143	23	16	701	2	44	28	1
16	4	31	136	24	16	696	1	45	28	1
16	4	31	150	22	16	707	2	45	28	1
17	5	36	152	23	15	697	2	46	28	1
16	4	31	140	24	16	692	1	45	28	1
16	4	31	145	24	16	696	1	43	28	1
16	4	33	136	23	16	699	1	45	28	1
16	4	30	143	22	15	696	1	45	29	1
16	4	31	141	23	16	694	2	46	29	1
16	4	31	152	24	16	695	1	45	29	1
16	5	35	139	23	16	704	1	45	27	1
16	4	31	139	24	16	702	1	45	29	1
16	4	31	140	23	16	696	1	44	28	1
16	4	33	140	24	16	696	2	45	29	1
16	4	33	142	23	16	698	1	45	27	1
17	4	34	137	24	16	698	1	45	28	1
16	4	33	140	23	16	700	1	45	28	1
16	4	31	144	24	16	697	1	45	28	1
16	5	31	142	23	16	699	1	45	29	1
16	4	31	138	24	16	695	1	45	29	1
17	4	30	140	23	16	698	1	44	28	1
16	4	34	138	24	16	714	1	45	28	1
16	4	33	142	23	16	697	1	45	28	1
17	5	31	149	24	16	703	1	46	27	1
17	4	31	141	23	16	700	2	46	29	1
16	4	31	159	26	15	708	1	45	28	1
16	4	41	144	24	16	693	1	45	28	1
17	4	31	142	24	16	714	1	45	29	1
16	4	31	144	23	16	695	1	45	29	1
16	4	33	141	23	16	700	1	45	29	1
16	4	31	142	23	14	692	1	45	32	1
17	4	32	145	24	16	690	1	45	29	1
16	4	33	140	23	16	695	1	43	28	1
16	4	31	139	24	16	702	1	45	29	1
17	4	30	142	23	15	715	2	45	30	1
17	5	31	150	25	16	699	2	46	28	1
17	4	31	137	24	16	693	1	45	28	1
16	5	38	141	24	16	701	1	45	28	1
17	4	31	136	23	16	700	1	45	28	1
16	4	31	140	24	15	697	1	45	28	1
16	4	31	138	24	16	693	1	45	29	1
16	4	31	143	24	16	692	1	45	28	1
16	4	34	139	23	16	701	1	45	28	1
16	4	31	142	24	15	702	1	45	28	1
16	4	33	140	23	16	711	2	45	28	1
17	4	33	139	22	15	678	1	43	27	1
15	5	30	141	22	15	673	1	43	27	1
15	4	32	135	23	15	714	1	45	28	1
16	4	31	143	23	16	699	1	45	29	1
16	4	31	143	24	15	705	2	45	29	1
22	5	31	141	23	16	702	1	45	28	1
15	4	31	141	24	16	705	1	45	29	1
16	4	31	145	24	16	695	2	45	28	1
16	4	31	144	24	16	695	1	45	29	1
16	4	31	137	23	16	696	1	44	28	1
15	4	31	143	24	16	703	1	45	28	1
16	5	31	140	24	16	695	1	45	28	1
16	4	31	138	24	16	700	2	46	29	1
16	4	30	149	24	16	704	1	45	27	1
17	4	31	147	24	16	700	1	45	28	1
16	4	31	145	24	16	696	1	46	29	1
16	5	31	143	24	16	698	1	45	28	1
16	4	31	141	23	16	731	2	44	29	1
17	4	34	141	23	16	695	1	45	33	1
16	4	32	137	25	17	696	1	46	28	1
16	4	33	145	23	16	704	1	45	29	1
16	4	31	145	24	16	694	1	45	29	1
16	4	31	140	23	16	693	1	45	28	1
16	4	31	141	23	16	693	1	45	29	1
16	4	31	140	24	16	695	1	45	29	1
16	4	31	138	23	16	695	1	45	28	1
16	4	31	153	24	16	697	1	44	27	1
16	4	31	140	24	16	700	1	45	28	1
17	4	31	142	24	16	694	1	45	29	1
17	4	31	144	24	16	694	1	45	28	1
16	4	33	140	23	16	733	1	43	28	1
16	4	31	142	24	16	702	1	45	29	1
15	4	31	141	24	16	695	1	46	29	1
16	4	31	148	22	15	729	2	45	29	1
17	5	43	153	24	15	710	2	45	28	1
16	4	31	142	24	16	696	1	45	28	1
30	5	33	142	29	29	715	1	46	28	1
17	4	31	143	23	16	710	1	45	29	1
16	4	31	144	24	16	696	2	44	29	1
16	4	31	139	23	16	733	2	46	27	1
17	5	36	141	24	16	712	2	45	29	1
16	4	31	144	22	15	698	1	45	29	1
16	4	31	140	23	16	696	1	45	28	1
16	4	31	145	24	16	698	1	44	28	1
16	5	31	138	24	16	695	1	45	29	1
15	4	33	138	22	16	696	1	45	28	1
16	4	31	140	24	16	697	1	45	29	1
16	4	31	142	23	16	696	1	45	29	1
16	4	43	140	23	15	679	1	44	27	1
15	4	31	136	23	16	670	1	44	28	1
15	4	30	136	22	15	676	1	44	27	1
16	4	33	141	23	16	715	1	44	29	1
17	4	33	136	25	16	699	1	45	28	1
16	4	31	140	23	15	697	2	45	29	1
16	4	32	138	24	16	698	1	46	28	1
21	5	30	153	24	16	717	2	44	28	1
17	4	31	139	24	15	693	2	45	28	1
16	4	31	136	23	16	698	1	45	28	1
16	4	31	142	24	16	696	1	48	29	1
16	4	31	138	24	16	698	1	45	28	1
16	4	31	143	23	15	701	1	45	29	1
16	4	33	148	23	16	722	1	45	29	1
16	4	31	136	23	16	700	1	45	29	1
16	4	31	142	23	16	692	1	45	28	1
16	4	31	143	24	16	696	1	45	28	1
16	4	31	142	24	16	694	1	45	29	1
16	4	31	136	24	16	697	2	45	28	1
16	5	31	140	23	16	693	2	45	28	1
16	4	31	139	23	16	699	2	45	28	1
17	4	33	148	24	15	706	1	45	29	1
17	4	31	139	24	17	693	1	45	28	1
16	4	33	139	23	16	699	1	44	28	1
16	5	31	139	23	16	698	1	45	28	1
16	4	31	147	24	16	701	2	45	29	1
17	4	31	144	24	16	693	2	46	28	1
16	4	31	138	24	16	692	1	45	28	1
16	4	31	139	24	16	699	1	45	27	1
16	4	31	138	23	16	711	2	46	29	1
17	4	31	145	23	16	697	1	59	28	1
17	4	31	155	23	15	696	1	45	29	1
16	4	31	142	24	16	692	1	49	30	1
16	4	31	144	24	16	691	1	43	28	1
16	4	33	138	24	16	699	1	45	28	1
16	4	31	138	23	15	699	1	45	28	1
16	4	31	143	24	16	693	2	45	28	1
16	4	33	140	23	16	692	1	44	29	1
16	4	31	139	25	16	694	1	45	28	1
16	4	32	142	22	15	702	2	45	29	1
16	4	31	142	24	16	721	1	45	29	1
16	4	34	149	23	16	700	1	45	29	1
17	4	32	140	24	16	698	1	45	29	1
17	4	34	139	23	16	695	1	45	29	1
16	4	34	137	24	17	696	1	45	29	1
16	4	31	144	23	16	699	1	45	28	1
16	4	31	141	24	16	693	1	44	28	1
17	4	33	141	23	16	732	2	45	27	1
21	4	33	142	24	25	698	2	45	29	1
16	4	32	136	22	15	673	1	43	27	1
15	4	31	136	24	15	671	1	45	27	1
16	4	30	135	22	15	705	1	45	28	1
16	4	33	145	24	16	699	1	45	29	1
16	4	31	145	23	16	696	1	44	29	1
16	4	31	140	24	16	698	1	45	28	1
16	4	30	137	23	15	701	1	45	29	1
17	4	31	137	24	16	696	1	45	28	1
20	5	31	144	23	16	698	1	45	28	1
17	5	32	140	23	16	693	1	45	29	1
16	4	31	142	23	16	691	1	45	28	1
16	4	34	139	24	16	697	1	46	27	1
16	4	31	153	25	16	699	1	45	29	1
16	4	31	139	24	15	697	1	45	28	1
16	4	31	142	24	18	695	1	44	28	1
16	4	31	140	24	16	696	1	45	27	1
16	5	31	138	23	16	698	1	45	29	1
16	4	31	143	24	16	712	2	45	29	1
17	5	31	137	23	16	694	1	45	29	1
16	4	31	145	23	16	699	1	45	28	1
16	4	31	145	23	16	711	1	45	27	1
16	4	31	136	23	16	697	1	45	29	1
16	4	31	140	23	16	692	1	45	29	1
21	4	31	142	24	16	690	1	45	29	1
